id_cliente;indica_amigo;n_indicacoes;tempo_empresa;ultima_oferta_aceita;contrata_telefonia;tarifa_linha;varias_linhas_telefonicas;internet_da_empresa;tipo_internet;tipo_contrato;faturamento_papel;tipo_pagamento;receita
2657-VPXTA;Yes;8;10;None;Yes;32.76;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;1257.05
6551-VLJMV;Yes;6;34;Offer C;Yes;4.42;No;No;None;Two Year;No;Credit Card;829.28
1221-GHZEP;No;0;62;None;Yes;23.18;No;Yes;DSL;Two Year;Yes;Credit Card;5283.91
9289-LBQVU;Yes;5;64;None;Yes;32.93;Yes;Yes;DSL;One Year;Yes;Credit Card;6588.22
3458-IDMFK;No;0;25;Offer C;Yes;29.38;No;No;None;Two Year;Yes;Credit Card;1233.9
6933-FHBZC;No;0;26;Offer C;Yes;35.75;No;Yes;Cable;One Year;Yes;Credit Card;2482.7
0221-NAUXK;No;0;10;None;Yes;7.86;No;No;None;One Year;Yes;Bank Withdrawal;298.1
9770-KXGQU;No;0;53;None;Yes;29.39;Yes;Yes;Fiber Optic;One Year;No;Credit Card;6869.52
6538-POCHL;No;0;33;Offer C;Yes;17.63;No;Yes;Fiber Optic;Month-to-Month;Yes;Credit Card;3158.59
3002-WQZWT;No;0;29;Offer C;Yes;16.38;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;2468.27
4277-UDIEF;Yes;3;24;Offer C;Yes;45.68;Yes;Yes;Cable;Month-to-Month;No;Bank Withdrawal;3020.17
1208-NBVFH;Yes;5;20;None;Yes;13.18;No;Yes;Cable;Month-to-Month;Yes;Bank Withdrawal;1203.4
4912-PIGUY;No;0;1;Offer E;Yes;7.34;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;91.94
2725-TTRIQ;Yes;10;72;Offer A;Yes;37.84;Yes;Yes;Cable;Two Year;Yes;Bank Withdrawal;8711.03
3374-TTZTK;Yes;4;52;None;Yes;49.82;No;Yes;Fiber Optic;Two Year;Yes;Bank Withdrawal;8077.64
8990-ZXLSU;No;0;9;Offer E;Yes;29.87;No;Yes;Fiber Optic;Month-to-Month;No;Bank Withdrawal;920.33
2275-RBYQS;No;0;1;Offer E;Yes;49.33;No;Yes;DSL;Month-to-Month;Yes;Credit Card;94.73
4419-UJMUS;No;0;69;Offer A;Yes;8.46;Yes;Yes;Fiber Optic;Two Year;Yes;Bank Withdrawal;7440.19
7794-JASDG;No;0;1;Offer E;Yes;45.77;No;Yes;DSL;Month-to-Month;Yes;Credit Card;96.52
7609-YBPXG;No;0;54;None;Yes;18.54;Yes;Yes;DSL;Two Year;No;Bank Withdrawal;5816.36
5519-TEEUH;No;0;33;Offer C;Yes;21.16;No;No;None;One Year;Yes;Credit Card;1380.43
0804-XBFBV;No;0;11;None;No;0;No;Yes;DSL;Month-to-Month;No;Bank Withdrawal;321.05
2676-OXPPQ;No;0;6;None;Yes;3.16;No;Yes;DSL;Month-to-Month;Yes;Bank Withdrawal;354.61
3703-TTEPD;No;0;21;None;Yes;16.16;No;Yes;DSL;Month-to-Month;No;Bank Withdrawal;1763.76
2799-TSLAG;Yes;9;65;None;Yes;34.03;Yes;No;None;Two Year;Yes;Bank Withdrawal;3960.5
2208-NKVVH;Yes;4;43;None;Yes;2.81;Yes;No;None;Two Year;No;Credit Card;1198.78
7139-JZFVG;Yes;7;60;None;Yes;43.24;No;Yes;DSL;Two Year;No;Bank Withdrawal;6288.85
4987-GQWPO;No;0;17;None;No;0;No;Yes;DSL;Month-to-Month;No;Credit Card;382.8
1757-TCATG;Yes;4;35;Offer C;Yes;41.02;No;No;None;One Year;No;Bank Withdrawal;2182.45
4776-XSKYQ;Yes;4;12;None;No;0;No;Yes;DSL;One Year;No;Credit Card;368.85
8048-DSDFQ;No;0;1;None;Yes;13.08;No;No;None;Month-to-Month;No;Credit Card;33.28
5753-QQWPW;No;0;28;Offer C;Yes;11.32;No;Yes;DSL;One Year;Yes;Bank Withdrawal;1971.66
6010-DDPPW;Yes;7;70;Offer A;Yes;9.03;Yes;No;None;Two Year;No;Bank Withdrawal;2572.95
6693-FRIRW;No;0;18;None;Yes;7.56;No;Yes;Fiber Optic;Month-to-Month;No;Credit Card;1930.73
6586-MYGKD;Yes;1;70;Offer A;Yes;18.26;Yes;Yes;DSL;Two Year;Yes;Credit Card;6568
3173-NVMPX;Yes;1;9;None;Yes;23.36;Yes;Yes;DSL;Month-to-Month;Yes;Credit Card;711.44
0623-GDISB;No;0;1;None;Yes;16.42;No;Yes;Cable;Month-to-Month;Yes;Bank Withdrawal;64.87
2892-GESUL;Yes;5;18;None;Yes;20;No;No;None;Two Year;No;Credit Card;669.25
2043-WVTQJ;Yes;10;1;None;Yes;17.68;No;Yes;Cable;Month-to-Month;No;Credit Card;73.38
8034-RYTVV;No;0;55;None;Yes;44.85;Yes;Yes;Fiber Optic;One Year;Yes;Credit Card;7056.6
3863-QSTYI;No;0;59;None;Yes;16.8;No;Yes;Cable;Month-to-Month;Yes;Bank Withdrawal;4726.65
5044-LRQAQ;Yes;8;7;None;Yes;41.22;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;766.09
1716-LSAMB;Yes;1;45;None;Yes;45.21;No;Yes;Cable;Two Year;No;Bank Withdrawal;4588.15
1333-PBMXB;Yes;1;54;None;Yes;28.87;Yes;No;None;One Year;Yes;Bank Withdrawal;2901.13
6546-OPBBH;Yes;1;51;None;Yes;42.55;Yes;No;None;One Year;Yes;Credit Card;3386.4
5919-VCZYM;No;0;2;None;Yes;40.28;No;No;None;Month-to-Month;No;Credit Card;123.26
9644-KVCNC;No;0;66;Offer A;Yes;19.68;Yes;Yes;Fiber Optic;One Year;Yes;Bank Withdrawal;7355.78
2137-DQMEV;Yes;1;68;Offer A;No;0;No;Yes;DSL;One Year;No;Credit Card;2983.65
8174-LNWMW;No;0;31;None;Yes;26.16;No;No;None;Two Year;No;Credit Card;1500.31
7964-VEXDG;No;0;21;Offer D;Yes;13.39;Yes;Yes;Fiber Optic;Month-to-Month;No;Bank Withdrawal;2028.39
2404-JIBFC;Yes;1;55;None;Yes;8.39;Yes;Yes;DSL;Two Year;Yes;Bank Withdrawal;5119.4
4632-PAOYU;Yes;1;22;Offer D;Yes;37.4;No;No;None;One Year;No;Credit Card;1256.3
2990-OGYTD;Yes;1;67;Offer A;Yes;3.2;Yes;Yes;DSL;Two Year;No;Bank Withdrawal;6098.25
7880-XSOJX;No;0;4;None;No;0;No;Yes;DSL;Month-to-Month;No;Credit Card;146.4
4589-IUAJB;Yes;1;70;Offer A;Yes;28.54;Yes;No;None;Two Year;No;Bank Withdrawal;3721.95
8457-XIGKN;No;0;20;Offer D;Yes;29.12;No;No;None;Month-to-Month;Yes;Credit Card;938.55
6072-NUQCB;Yes;1;22;Offer D;Yes;37.7;No;No;None;One Year;No;Bank Withdrawal;1317.65
8838-GPHZP;No;0;63;None;Yes;16.57;No;No;None;Two Year;Yes;Credit Card;2342.61
8750-QWZAJ;Yes;1;70;Offer A;Yes;48.44;No;No;None;Two Year;No;Bank Withdrawal;4769.55
6918-UMQCG;No;0;5;Offer E;Yes;48.86;No;Yes;Fiber Optic;Month-to-Month;No;Bank Withdrawal;628.55
0675-NCDYU;Yes;1;72;Offer A;Yes;28.86;Yes;Yes;Fiber Optic;Two Year;Yes;Credit Card;10621.17
6339-DKLMK;No;0;13;Offer D;No;0;No;Yes;DSL;Month-to-Month;Yes;Bank Withdrawal;389.95
1346-PJWTK;Yes;1;61;None;Yes;17.73;No;Yes;Fiber Optic;Month-to-Month;No;Credit Card;6813.38
5088-QZLRL;No;0;1;Offer E;Yes;1.47;No;No;None;Month-to-Month;No;Bank Withdrawal;22.12
4397-FRLTA;No;0;4;Offer E;Yes;32.54;No;No;None;Month-to-Month;No;Credit Card;214.66
3057-VJJQE;No;0;35;None;Yes;20.39;Yes;Yes;DSL;Two Year;No;Credit Card;2637.75
2302-OUZXB;Yes;5;72;Offer A;Yes;22.01;Yes;Yes;DSL;Two Year;No;Bank Withdrawal;7369.02
2270-CHBFN;Yes;10;44;Offer B;Yes;32.72;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Credit Card;5500.23
5982-FPVQN;Yes;2;37;None;Yes;41.03;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;5050.96
9107-UKCKY;Yes;7;61;Offer B;Yes;27.88;Yes;Yes;DSL;One Year;Yes;Bank Withdrawal;6685.48
4654-ULTTN;Yes;9;70;Offer A;Yes;8.28;Yes;Yes;DSL;Two Year;Yes;Credit Card;5895.4
5546-BYZSM;No;0;41;Offer B;Yes;15.48;No;No;None;Month-to-Month;No;Bank Withdrawal;1410.28
1492-KGETH;Yes;2;70;Offer A;Yes;35.9;Yes;Yes;Cable;One Year;No;Bank Withdrawal;7958.95
4163-HFTUK;No;0;51;Offer B;Yes;29.33;No;No;None;One Year;No;Bank Withdrawal;2503.63
8215-NGSPE;Yes;3;42;Offer B;Yes;3.14;No;No;None;Two Year;No;Credit Card;965.43
8859-YSTWS;No;0;48;Offer B;Yes;11.02;No;No;None;One Year;No;Bank Withdrawal;1533.46
7601-DHFWZ;No;0;48;Offer B;Yes;30.82;Yes;No;None;Two Year;No;Credit Card;2662.41
1998-VHJHK;No;0;27;None;Yes;20.18;No;No;None;One Year;No;Credit Card;1046.21
0487-VVUVK;Yes;5;25;None;Yes;19.09;No;No;None;Month-to-Month;Yes;Credit Card;954.85
5063-IUOKK;No;0;13;Offer D;Yes;10.11;No;No;None;Two Year;No;Credit Card;397.18
4508-OEBEY;Yes;2;31;None;Yes;27.37;No;Yes;DSL;One Year;Yes;Credit Card;3272.92
0027-KWYKW;Yes;1;23;Offer D;Yes;34.91;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;2652.88
2308-STERM;No;0;2;None;Yes;6.65;No;No;None;Month-to-Month;No;Credit Card;74.35
5982-XMDEX;No;0;65;Offer B;Yes;33.71;Yes;No;None;Two Year;No;Bank Withdrawal;3889.7
6051-PTVNS;No;0;55;Offer B;Yes;27.7;No;No;None;One Year;No;Credit Card;2521.6
2877-VDUER;Yes;6;35;None;No;0;No;Yes;DSL;One Year;No;Credit Card;1383.6
9152-AMKAK;No;0;6;Offer E;Yes;22.95;No;Yes;Cable;Two Year;Yes;Credit Card;631.1
9432-VOFYX;No;0;17;Offer D;Yes;35.88;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;1816.96
8049-WJCLQ;Yes;5;10;Offer D;Yes;19.77;No;Yes;DSL;Month-to-Month;No;Credit Card;761.2
6586-PSJOX;No;0;15;Offer D;Yes;1.63;No;Yes;DSL;One Year;No;Credit Card;969
9705-ZJBCG;Yes;5;13;Offer D;Yes;19.63;No;Yes;DSL;One Year;No;Bank Withdrawal;956.24
9670-BPNXF;No;0;45;Offer B;Yes;8.4;No;Yes;DSL;One Year;Yes;Credit Card;3174.45
3913-FCUUW;Yes;8;72;Offer A;Yes;6.85;Yes;Yes;DSL;Two Year;Yes;Bank Withdrawal;5658.9
3301-VKTGC;Yes;1;68;None;Yes;29.67;Yes;Yes;Fiber Optic;One Year;Yes;Bank Withdrawal;7714.16
9555-SAHUZ;Yes;5;38;None;Yes;46.27;No;Yes;Cable;Month-to-Month;No;Bank Withdrawal;3834.31
0816-TSPHQ;No;0;2;None;Yes;27.67;No;No;None;Month-to-Month;No;Credit Card;99.54
9932-WBWIK;No;0;11;Offer D;Yes;47.88;No;No;None;Month-to-Month;No;Credit Card;741.93
5286-YHCVC;Yes;4;72;None;Yes;40.49;Yes;Yes;Fiber Optic;Two Year;Yes;Bank Withdrawal;10385.38
9115-YQHGA;No;0;40;Offer B;Yes;34.49;No;Yes;DSL;Month-to-Month;Yes;Bank Withdrawal;3472.5
8963-MQVYN;No;0;22;Offer D;Yes;43.97;No;No;None;Month-to-Month;Yes;Bank Withdrawal;1437.19
2458-EOMRE;No;0;11;Offer D;Yes;40.96;No;Yes;DSL;Month-to-Month;No;Bank Withdrawal;1274.51
6542-LWGXJ;Yes;1;3;Offer E;No;0;No;Yes;DSL;Month-to-Month;No;Credit Card;78.25
5567-GZKQY;No;0;58;Offer B;Yes;29.25;No;No;None;Two Year;No;Credit Card;2828
1222-LRYKO;No;0;6;Offer E;Yes;38.28;Yes;No;None;Month-to-Month;No;Credit Card;413.73
2087-QAREY;Yes;1;22;Offer D;Yes;39.83;No;Yes;Cable;Month-to-Month;Yes;Credit Card;2055.01
4423-JWZJN;Yes;9;64;Offer B;Yes;45.35;Yes;Yes;Fiber Optic;One Year;No;Credit Card;8531.55
6490-FGZAT;No;0;6;Offer E;Yes;32.34;No;No;None;Month-to-Month;No;Credit Card;303.34
7452-FOLON;No;0;39;None;Yes;46.57;Yes;No;None;One Year;No;Bank Withdrawal;2774.68
2320-TZRRH;No;0;20;None;Yes;38.74;No;No;None;One Year;No;Credit Card;1177.95
4942-VZZOM;Yes;3;64;Offer B;Yes;37.46;Yes;Yes;DSL;One Year;Yes;Credit Card;6789.94
7502-BNYGS;Yes;7;46;Offer B;Yes;31.88;No;Yes;DSL;Month-to-Month;Yes;Credit Card;4634.48
6147-CBCRA;Yes;5;33;None;Yes;4.15;No;No;None;Month-to-Month;No;Credit Card;806.4
6047-SUHPR;Yes;5;39;None;Yes;13.8;No;Yes;DSL;One Year;No;Bank Withdrawal;3022.05
9752-ZNQUT;No;0;1;Offer E;Yes;7.99;No;Yes;Cable;Month-to-Month;Yes;Bank Withdrawal;56.59
5666-MBJPT;No;0;65;Offer B;Yes;20.43;Yes;No;None;Two Year;Yes;Bank Withdrawal;3052.95
7312-XSBAT;No;0;1;Offer E;Yes;41.79;No;Yes;DSL;Month-to-Month;No;Bank Withdrawal;91.54
3096-GKWEB;Yes;1;18;None;Yes;34.17;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;2306.96
2371-JQHZZ;Yes;7;24;None;Yes;46.91;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;3413.89
0674-GCDXG;No;0;63;Offer B;Yes;42.59;Yes;Yes;DSL;Two Year;Yes;Bank Withdrawal;7162.37
1121-QSIVB;No;0;44;Offer B;Yes;5.07;Yes;Yes;DSL;One Year;Yes;Credit Card;3694.18
4396-KLSEH;No;0;4;Offer E;Yes;6.88;No;No;None;Month-to-Month;Yes;Bank Withdrawal;90.52
2824-MYYBN;No;0;37;None;Yes;1.6;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;3373.35
6345-HOVES;No;0;34;None;No;0;No;Yes;Cable;Month-to-Month;Yes;Bank Withdrawal;852.7
8318-LCNBW;Yes;5;35;None;No;0;No;Yes;DSL;One Year;No;Credit Card;1930.9
6469-QJKZW;Yes;5;4;None;Yes;45.84;No;No;None;Month-to-Month;No;Bank Withdrawal;274.76
6370-ZVHDV;Yes;1;61;Offer B;Yes;40.37;Yes;No;None;Two Year;No;Bank Withdrawal;4017.47
5915-DGNVC;Yes;9;49;Offer B;Yes;25.1;Yes;Yes;DSL;One Year;No;Bank Withdrawal;4701.95
6260-XLACS;No;0;4;None;Yes;23.04;No;No;None;One Year;No;Credit Card;209.96
3566-CAAYU;Yes;3;64;Offer B;No;0;No;Yes;DSL;Two Year;No;Bank Withdrawal;3210.35
4983-CCWMC;No;0;3;None;Yes;28.97;No;Yes;Fiber Optic;Month-to-Month;Yes;Credit Card;314.31
9103-CXVOK;Yes;8;1;None;Yes;30.38;No;No;None;Month-to-Month;No;Bank Withdrawal;50.13
2896-TBNBE;Yes;5;40;Offer B;Yes;12.97;No;Yes;Fiber Optic;One Year;No;Bank Withdrawal;3651.55
3841-CONLJ;Yes;9;1;None;No;0;No;Yes;DSL;Month-to-Month;No;Bank Withdrawal;35
4475-NVTLU;Yes;6;45;Offer B;Yes;17.23;No;No;None;Two Year;No;Bank Withdrawal;1679.05
9386-LDCZR;No;0;43;Offer B;Yes;36.78;No;Yes;Fiber Optic;One Year;Yes;Credit Card;5463.84
9585-KKMFD;Yes;5;41;None;Yes;16.02;No;No;None;Two Year;Yes;Credit Card;1536.62
5399-ZIMKF;No;0;5;None;Yes;32.81;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;547.7
0336-KXKFK;No;0;72;None;No;0;No;Yes;DSL;Two Year;Yes;Credit Card;4390.25
5619-XZZKR;No;0;4;None;Yes;6.86;No;No;None;One Year;No;Credit Card;95.64
3948-FVVRP;Yes;2;9;None;Yes;44.46;No;Yes;DSL;Month-to-Month;No;Credit Card;852.94
0983-TATYJ;Yes;7;33;None;Yes;48.09;No;Yes;DSL;One Year;Yes;Credit Card;3345.87
1813-JYWTO;Yes;4;72;None;Yes;6.23;Yes;Yes;Fiber Optic;Two Year;No;Bank Withdrawal;6316.16
6719-OXYBR;No;0;15;None;Yes;27.3;No;Yes;Fiber Optic;Month-to-Month;No;Bank Withdrawal;1629.35
6476-YHMGA;Yes;5;15;None;Yes;39.77;No;Yes;DSL;Month-to-Month;No;Bank Withdrawal;1752.15
0168-XZKBB;Yes;8;19;None;Yes;7.84;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;1713.36
3785-NRHYR;No;0;1;None;Yes;16.91;No;No;None;Month-to-Month;No;Credit Card;36.56
4537-DKTAL;No;0;2;Offer E;Yes;41.9;No;Yes;DSL;Month-to-Month;No;Bank Withdrawal;178.2
5602-BVFMK;No;0;12;None;Yes;41.78;No;No;None;One Year;No;Credit Card;730.11
6297-NOOPG;Yes;4;70;None;Yes;28.54;Yes;Yes;Fiber Optic;Two Year;Yes;Bank Withdrawal;9749.85
8204-TIFGJ;No;0;23;None;Yes;16.26;No;No;None;Month-to-Month;Yes;Bank Withdrawal;844.58
8903-XEBGX;No;0;2;Offer E;Yes;43.93;No;Yes;DSL;Month-to-Month;Yes;Bank Withdrawal;196.51
1089-XZWHH;Yes;5;24;None;Yes;46.3;No;No;None;Two Year;Yes;Credit Card;1605.25
2325-WINES;No;0;32;None;Yes;14.21;Yes;Yes;Fiber Optic;One Year;Yes;Credit Card;3871.57
6064-ZATLR;No;0;27;None;Yes;10.55;No;Yes;DSL;Two Year;No;Bank Withdrawal;1783.5
7824-PANSQ;No;0;58;None;Yes;44.67;Yes;Yes;Fiber Optic;Month-to-Month;No;Bank Withdrawal;7398.21
9648-BCHKM;Yes;9;18;None;Yes;43.69;Yes;No;None;Two Year;Yes;Credit Card;1257.77
2888-ADFAO;Yes;5;47;None;Yes;3.95;No;No;None;Two Year;Yes;Bank Withdrawal;1227.45
8707-HOEDG;Yes;4;70;None;Yes;5.51;Yes;Yes;Fiber Optic;Two Year;Yes;Bank Withdrawal;8225.5
4072-IPYLT;Yes;3;36;None;Yes;19.73;No;Yes;DSL;Month-to-Month;No;Credit Card;2525.28
7167-PCEYD;No;0;67;None;Yes;4.72;No;No;None;Two Year;Yes;Credit Card;1627.54
4936-YPJNK;No;0;10;None;Yes;23.84;No;No;None;Month-to-Month;Yes;Credit Card;437.85
4817-KEQSP;Yes;2;71;None;Yes;16.84;No;No;None;Two Year;No;Bank Withdrawal;2521.99
6408-WHTEF;Yes;7;72;None;Yes;2.75;Yes;Yes;DSL;Two Year;Yes;Credit Card;6574.55
9251-AWQGT;Yes;2;48;None;Yes;9.77;No;No;None;Two Year;No;Credit Card;1404.86
8749-CLJXC;No;0;1;None;Yes;13.51;No;No;None;Month-to-Month;No;Credit Card;33.56
7989-VCQOH;Yes;3;18;None;Yes;10.29;No;Yes;DSL;Month-to-Month;No;Bank Withdrawal;1796.37
8882-TLVRW;Yes;3;69;None;No;0;No;Yes;DSL;Two Year;No;Credit Card;2779.5
3580-GICBM;Yes;7;61;None;Yes;34.84;Yes;No;None;Two Year;Yes;Credit Card;3570.44
9730-DRTMJ;Yes;10;32;None;Yes;15.41;Yes;Yes;DSL;One Year;Yes;Credit Card;2826.17
4686-UXDML;No;0;21;None;Yes;24.86;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Credit Card;2514.61
0932-YIXYU;No;0;47;None;Yes;8.85;No;No;None;Two Year;No;Credit Card;1445.75
7480-SPLEF;Yes;5;69;None;Yes;11.6;Yes;No;None;Two Year;Yes;Bank Withdrawal;2596.95
7636-XUHWW;No;0;2;Offer E;Yes;3.82;No;No;None;Month-to-Month;Yes;Credit Card;41.34
1431-CYWMH;No;0;22;Offer D;Yes;46.45;No;No;None;Month-to-Month;No;Bank Withdrawal;1475.95
6349-JDHQP;No;0;53;None;Yes;18.81;No;No;None;Two Year;No;Credit Card;2046.53
5847-MXBEO;No;0;22;Offer D;Yes;10.36;No;No;None;One Year;No;Credit Card;703.02
1116-FRYVH;Yes;5;48;None;No;0;No;Yes;DSL;Two Year;No;Credit Card;2108.65
9633-XQABV;No;0;3;Offer E;Yes;25.4;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;305.9
1183-CANVH;Yes;5;23;Offer D;Yes;1.39;No;Yes;DSL;One Year;No;Bank Withdrawal;1379.12
1972-XMUWV;Yes;7;65;None;Yes;10.23;No;Yes;Cable;Two Year;Yes;Credit Card;4473.15
8679-LZBMD;Yes;7;44;None;Yes;23.75;No;Yes;Fiber Optic;One Year;Yes;Bank Withdrawal;5019.15
3407-JMJQQ;Yes;2;71;None;Yes;1.84;Yes;Yes;Fiber Optic;Two Year;Yes;Bank Withdrawal;7942.44
6252-DFGTK;Yes;1;37;None;Yes;30.36;Yes;Yes;DSL;One Year;No;Credit Card;3602.57
1539-LNKHM;No;0;12;Offer D;Yes;23.2;No;No;None;Month-to-Month;No;Credit Card;545
8645-KOMJQ;Yes;1;69;Offer A;Yes;49.16;Yes;Yes;DSL;Two Year;Yes;Bank Withdrawal;8993.44
0289-IVARM;No;0;35;None;Yes;44.81;No;Yes;DSL;Month-to-Month;No;Bank Withdrawal;3550.95
9761-XUJWD;No;0;5;None;Yes;8.6;No;Yes;DSL;Month-to-Month;Yes;Bank Withdrawal;382.9
4057-FKCZK;Yes;1;58;None;Yes;29.93;Yes;Yes;Fiber Optic;Two Year;No;Bank Withdrawal;6563.99
4291-TPNFG;Yes;1;72;Offer A;Yes;29.29;Yes;Yes;DSL;Two Year;Yes;Bank Withdrawal;8229.43
6087-YPWHO;Yes;1;72;Offer A;Yes;17.31;Yes;Yes;DSL;Two Year;No;Credit Card;6055.02
3090-QFUVD;No;0;1;None;Yes;4.09;No;No;None;Month-to-Month;No;Credit Card;24.39
1722-LDZJS;Yes;1;53;None;Yes;20.44;No;No;None;One Year;No;Credit Card;2151.47
1818-ESQMW;No;0;27;Offer C;Yes;39.62;No;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;3453.34
7401-RUBNK;Yes;1;18;Offer D;Yes;43.29;No;Yes;Fiber Optic;Month-to-Month;No;Bank Withdrawal;2217.27
0506-YLVKJ;Yes;1;46;None;Yes;45.92;No;No;None;Two Year;Yes;Credit Card;3029.77
8661-BOYNW;Yes;1;72;Offer A;Yes;5.25;Yes;Yes;DSL;Two Year;Yes;Credit Card;6474.45
4815-GBTCD;Yes;1;4;None;No;0;No;Yes;DSL;Month-to-Month;Yes;Bank Withdrawal;99.95
2805-AUFQN;No;0;25;Offer C;Yes;13.93;No;No;None;Two Year;No;Credit Card;823.45
0980-PVMRC;No;0;40;None;No;0;No;Yes;DSL;Month-to-Month;Yes;Bank Withdrawal;2036.55
7233-DRTRF;Yes;1;63;None;Yes;17.75;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;7562.3
3873-NFTGI;No;0;14;Offer D;Yes;18.48;Yes;Yes;DSL;Month-to-Month;Yes;Credit Card;1026.27
7048-GXDAY;No;0;39;Offer C;Yes;17.17;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;4710.28
8571-ZCMCX;Yes;1;47;None;No;0;No;Yes;DSL;Two Year;Yes;Credit Card;2768.65
1169-WCVAK;Yes;1;19;Offer D;Yes;34.05;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Credit Card;2319.3
7129-CAKJW;No;0;17;Offer D;Yes;44.96;Yes;Yes;Fiber Optic;Month-to-Month;No;Bank Withdrawal;2109.97
3570-YUEKJ;No;0;42;None;Yes;8.71;No;Yes;DSL;Month-to-Month;Yes;Bank Withdrawal;2443.77
1555-HAPSU;Yes;1;71;Offer A;Yes;29.41;Yes;No;None;Two Year;No;Credit Card;3751.61
8464-EETCQ;No;0;57;None;Yes;19.69;No;No;None;Two Year;No;Credit Card;2216.68
2419-FSORS;Yes;8;72;Offer A;Yes;10.68;Yes;Yes;Fiber Optic;Two Year;Yes;Bank Withdrawal;8488.46
8132-YPVBX;No;0;6;None;Yes;40.64;No;Yes;Fiber Optic;Month-to-Month;Yes;Credit Card;758.44
6754-LZUKA;Yes;1;61;None;Yes;23.31;Yes;Yes;DSL;Two Year;No;Bank Withdrawal;6354.41
8099-MZPUJ;Yes;10;48;None;Yes;12.57;Yes;Yes;Fiber Optic;Two Year;No;Credit Card;6047.01
0787-LHDYT;No;0;16;Offer D;Yes;33.44;No;No;None;Month-to-Month;Yes;Credit Card;865.29
0374-IOEGQ;No;0;3;None;Yes;15.59;No;Yes;Cable;Month-to-Month;No;Bank Withdrawal;169.47
3396-DKDEL;Yes;3;70;Offer A;Yes;11.36;Yes;Yes;Fiber Optic;Two Year;Yes;Credit Card;9045.2
1752-OZXFY;Yes;6;60;Offer B;Yes;15.24;No;Yes;DSL;One Year;Yes;Credit Card;4475.55
9066-QRSDU;Yes;7;69;Offer A;Yes;22.08;Yes;No;None;One Year;Yes;Bank Withdrawal;3287.07
9867-NNXLC;No;0;22;Offer D;Yes;33.92;No;No;None;Month-to-Month;Yes;Credit Card;1216.44
5321-NTRKC;Yes;8;66;Offer A;Yes;35.01;Yes;Yes;DSL;Two Year;No;Bank Withdrawal;7545.61
3161-GETRM;Yes;10;34;Offer C;Yes;20.05;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Credit Card;3778.7
0402-OAMEN;Yes;4;72;Offer A;Yes;20.56;Yes;No;None;Two Year;No;Bank Withdrawal;3189.42
6933-VLYFX;Yes;7;31;Offer C;No;0;No;Yes;Cable;One Year;No;Bank Withdrawal;1848.8
6754-WKSHP;No;0;30;Offer C;Yes;4.27;Yes;No;None;One Year;No;Bank Withdrawal;851.4
5055-MGMGF;Yes;3;65;Offer B;Yes;40.71;Yes;Yes;Fiber Optic;Month-to-Month;Yes;Bank Withdrawal;9621.1
4641-FROLU;Yes;8;30;Offer C;Yes;11.6;No;No;None;Two Year;No;Credit Card;950.9
2862-JVEOY;No;0;6;None;Yes;10.54;No;No;None;One Year;No;Credit Card;187.64
2969-QWUBZ;No;0;2;None;No;0;No;Yes;Cable;Month-to-Month;No;Bank Withdrawal;96.8
9822-BIIGN;No;0;53;Offer B;Yes;27.56;Yes;Yes;Cable;Month-to-Month;No;Bank Withdrawal;5288.58
1534-OULXE;Yes;2;61;Offer B;Yes;42.85;No;Yes;DSL;One Year;Yes;Bank Withdrawal;5575.25
2971-SGAFL;No;0;13;Offer D;Yes;38.4;Yes;Yes;DSL;Month-to-Month;Yes;Bank Withdrawal;1544.55
2905-KFQUV;Yes;9;2;None;Yes;7.49;No;Yes;Fiber Optic;Month-to-Month;Yes;Credit Card;169.78
3370-HXOPH;No;0;3;None;Yes;14.35;Yes;Yes;Fiber Optic;Month-to-Month;No;Bank Withdrawal;300.65
9391-YZEJW;No;0;62;Offer B;Yes;32.29;Yes;Yes;Fiber Optic;One Year;Yes;Bank Withdrawal;7759.18
9958-MEKUC;Yes;1;72;Offer A;Yes;45.93;Yes;Yes;Fiber Optic;Two Year;No;Credit Card;10824.66
