id_cliente;status;categoria_churn;saida_trimestre
6907-FLBER;Joined;;No
5982-PSMKW;Stayed;;No
3507-GASNP;Stayed;;No
7096-ZNBZI;Stayed;;No
1676-MQAOA;Stayed;;No
7566-DSRLQ;Stayed;;No
7245-JMTTQ;Stayed;;No
6050-IJRHS;Stayed;;No
6202-JVYEU;Stayed;;No
8591-TKMZH;Stayed;;No
0734-OXWBT;Joined;;No
0365-TRTPY;Stayed;;No
7349-ALMUX;Stayed;;No
6502-KUGLL;Stayed;;No
1841-YSJGV;Stayed;;No
3511-BFTJW;Stayed;;No
5018-HEKFO;Stayed;;No
2923-ARZLG;Stayed;;No
3976-NLDEZ;Joined;;No
2282-YGNOR;Stayed;;No
6854-EXGSF;Stayed;;No
1241-EZFMJ;Stayed;;No
5376-PCKNB;Stayed;;No
8044-BGWPI;Stayed;;No
4060-LDNLU;Stayed;;No
3589-PPVKW;Stayed;;No
5887-IKKYO;Stayed;;No
1755-RMCXH;Joined;;No
3858-XHYJO;Stayed;;No
4299-SIMNS;Stayed;;No
7025-IWFHT;Stayed;;No
6261-LHRTG;Stayed;;No
7841-FCRQD;Stayed;;No
2056-EVGZL;Stayed;;No
7753-USQYQ;Stayed;;No
7661-CPURM;Stayed;;No
6233-HXJMX;Stayed;;No
5902-WBLSE;Stayed;;No
3239-TPHPZ;Stayed;;No
5115-GZDEL;Stayed;;No
3338-CVVEH;Stayed;;No
4393-GEADV;Stayed;;No
8486-AYEQH;Stayed;;No
2495-KZNFB;Stayed;;No
4560-WQAQW;Stayed;;No
4274-DRSQT;Stayed;;No
2027-DNKIV;Stayed;;No
2885-HIJDH;Stayed;;No
5424-RLQLC;Stayed;;No
6507-DTJZV;Stayed;;No
7673-BQGKU;Stayed;;No
2725-IWWBA;Stayed;;No
1061-PNTHC;Stayed;;No
0394-YONDK;Stayed;;No
6574-MCOEH;Stayed;;No
7399-QHBJS;Stayed;;No
0997-YTLNY;Stayed;;No
9479-HYNYL;Stayed;;No
9708-KFDBY;Joined;;No
3642-GKTCT;Stayed;;No
0774-RMNUW;Stayed;;No
1334-PDUKM;Stayed;;No
0756-MPZRL;Stayed;;No
2242-MFOTG;Stayed;;No
2927-CVULT;Stayed;;No
8745-PVESG;Stayed;;No
7647-GYYKX;Stayed;;No
9700-ISPUP;Stayed;;No
9839-ETQOE;Stayed;;No
9027-TMATR;Stayed;;No
1941-HOSAM;Joined;;No
9110-HSGTV;Stayed;;No
0704-VCUMB;Stayed;;No
6171-ZTVYB;Stayed;;No
1935-IMVBB;Stayed;;No
2535-PBCGC;Stayed;;No
1470-PSXNM;Stayed;;No
2498-XLDZR;Stayed;;No
5338-YHWYT;Stayed;;No
7718-UPSKJ;Stayed;;No
8731-WBBMB;Stayed;;No
1448-CYWKC;Stayed;;No
7901-IIDQV;Stayed;;No
2690-DVRVK;Stayed;;No
1270-XKUCC;Stayed;;No
0334-ZFJSR;Stayed;;No
5583-EJXRD;Stayed;;No
4565-EVZMJ;Stayed;;No
3327-YBAKM;Stayed;;No
9441-QHEVC;Joined;;No
6705-LNMDD;Stayed;;No
2580-ASVVY;Stayed;;No
3370-GQEAL;Stayed;;No
5032-USPKF;Stayed;;No
4254-QPEDE;Stayed;;No
6283-GITPX;Stayed;;No
0771-CHWSK;Stayed;;No
9788-HNGUT;Stayed;;No
9495-REDIY;Stayed;;No
5375-XLDOF;Stayed;;No
1172-VIYBP;Stayed;;No
6559-PDZLR;Stayed;;No
8992-OBVDG;Stayed;;No
4273-MBHYA;Joined;;No
4724-WXVWF;Stayed;;No
5701-GUXDC;Stayed;;No
1460-UZPRJ;Stayed;;No
6082-GLJIX;Stayed;;No
2495-TTHBQ;Stayed;;No
0485-ZBSLN;Stayed;;No
3810-PJUHR;Stayed;;No
0847-HGRML;Stayed;;No
8232-CTLKO;Stayed;;No
9227-YBAXE;Stayed;;No
9860-LISIZ;Stayed;;No
0112-QAWRZ;Stayed;;No
4043-MKDTV;Stayed;;No
9229-RQABD;Stayed;;No
8313-KTIHG;Stayed;;No
5320-BRKGK;Stayed;;No
6284-KMNUF;Stayed;;No
6229-UOLQL;Stayed;;No
3137-LUPIX;Stayed;;No
6143-JQKEA;Stayed;;No
8676-OOQEJ;Stayed;;No
9701-CDXHR;Stayed;;No
8124-NZVGJ;Stayed;;No
2162-FRZAA;Stayed;;No
5118-MUEYH;Stayed;;No
5627-TVBPP;Stayed;;No
3936-QQFLL;Joined;;No
2589-AYCRP;Stayed;;No
4067-HLYQI;Stayed;;No
5124-EOGYE;Stayed;;No
5057-RKGLH;Stayed;;No
0292-WEGCH;Stayed;;No
8910-ICHIU;Stayed;;No
4097-YODCF;Stayed;;No
9715-WZCLW;Stayed;;No
9786-YWNHU;Stayed;;No
6407-GSJNL;Stayed;;No
4049-ZPALD;Stayed;;No
6833-JMZYP;Stayed;;No
1310-QRITU;Stayed;;No
8961-QDZZJ;Stayed;;No
9715-SBVSU;Stayed;;No
7929-SKFGK;Stayed;;No
2300-RQGOI;Stayed;;No
3563-SVYLG;Stayed;;No
4998-IKFSE;Stayed;;No
8630-QSGXK;Stayed;;No
2455-USLMV;Stayed;;No
9488-FVZCC;Stayed;;No
5995-WWKKG;Stayed;;No
7879-CGSFV;Stayed;;No
9921-EZKBY;Stayed;;No
7432-FFVAR;Stayed;;No
7246-ZGQDF;Joined;;No
4456-RHSNB;Stayed;;No
2481-SBOYW;Stayed;;No
7109-MFBYV;Stayed;;No
1833-TCXKK;Stayed;;No
1832-PEUTS;Stayed;;No
8660-BUETV;Joined;;No
0580-PIQHM;Stayed;;No
5696-CEIQJ;Stayed;;No
1696-HXOWK;Stayed;;No
3026-ATZYV;Stayed;;No
4012-YCFAI;Stayed;;No
9970-QBCDA;Stayed;;No
9496-IVVRP;Stayed;;No
2657-VPXTA;Stayed;;No
6551-VLJMV;Stayed;;No
1221-GHZEP;Stayed;;No
9289-LBQVU;Stayed;;No
3458-IDMFK;Stayed;;No
6933-FHBZC;Stayed;;No
0221-NAUXK;Stayed;;No
9770-KXGQU;Stayed;;No
6538-POCHL;Stayed;;No
3002-WQZWT;Stayed;;No
4277-UDIEF;Stayed;;No
1208-NBVFH;Stayed;;No
4912-PIGUY;Joined;;No
2725-TTRIQ;Stayed;;No
3374-TTZTK;Stayed;;No
8990-ZXLSU;Stayed;;No
2275-RBYQS;Joined;;No
4419-UJMUS;Stayed;;No
7794-JASDG;Joined;;No
7609-YBPXG;Stayed;;No
5519-TEEUH;Stayed;;No
0804-XBFBV;Stayed;;No
2676-OXPPQ;Stayed;;No
3703-TTEPD;Stayed;;No
2799-TSLAG;Stayed;;No
2208-NKVVH;Stayed;;No
7139-JZFVG;Stayed;;No
4987-GQWPO;Stayed;;No
1757-TCATG;Stayed;;No
4776-XSKYQ;Stayed;;No
8048-DSDFQ;Joined;;No
5753-QQWPW;Stayed;;No
6010-DDPPW;Stayed;;No
6693-FRIRW;Stayed;;No
6586-MYGKD;Stayed;;No
3173-NVMPX;Stayed;;No
0623-GDISB;Joined;;No
2892-GESUL;Stayed;;No
2043-WVTQJ;Joined;;No
8034-RYTVV;Stayed;;No
3863-QSTYI;Stayed;;No
5044-LRQAQ;Stayed;;No
1716-LSAMB;Stayed;;No
1333-PBMXB;Stayed;;No
6546-OPBBH;Stayed;;No
9127-QRZMH;Stayed;;No
5919-VCZYM;Joined;;No
9644-KVCNC;Stayed;;No
2137-DQMEV;Stayed;;No
8174-LNWMW;Stayed;;No
7964-VEXDG;Stayed;;No
2404-JIBFC;Stayed;;No
4632-PAOYU;Stayed;;No
2990-OGYTD;Stayed;;No
7880-XSOJX;Stayed;;No
4589-IUAJB;Stayed;;No
8457-XIGKN;Stayed;;No
6072-NUQCB;Stayed;;No
8838-GPHZP;Stayed;;No
8750-QWZAJ;Stayed;;No
6918-UMQCG;Stayed;;No
0675-NCDYU;Stayed;;No
6339-DKLMK;Stayed;;No
1346-PJWTK;Stayed;;No
5088-QZLRL;Joined;;No
4397-FRLTA;Stayed;;No
3057-VJJQE;Stayed;;No
2302-OUZXB;Stayed;;No
2270-CHBFN;Stayed;;No
5982-FPVQN;Stayed;;No
9107-UKCKY;Stayed;;No
4654-ULTTN;Stayed;;No
5546-BYZSM;Stayed;;No
1492-KGETH;Stayed;;No
4163-HFTUK;Stayed;;No
8215-NGSPE;Stayed;;No
8859-YSTWS;Stayed;;No
7601-DHFWZ;Stayed;;No
1998-VHJHK;Stayed;;No
0487-VVUVK;Stayed;;No
5063-IUOKK;Stayed;;No
4508-OEBEY;Stayed;;No
0027-KWYKW;Stayed;;No
2308-STERM;Joined;;No
5982-XMDEX;Stayed;;No
6051-PTVNS;Stayed;;No
2877-VDUER;Stayed;;No
9152-AMKAK;Stayed;;No
9432-VOFYX;Stayed;;No
8049-WJCLQ;Stayed;;No
6586-PSJOX;Stayed;;No
9705-ZJBCG;Stayed;;No
9670-BPNXF;Stayed;;No
3913-FCUUW;Stayed;;No
3301-VKTGC;Stayed;;No
9555-SAHUZ;Stayed;;No
0816-TSPHQ;Joined;;No
9932-WBWIK;Stayed;;No
5286-YHCVC;Stayed;;No
9115-YQHGA;Stayed;;No
8963-MQVYN;Stayed;;No
2458-EOMRE;Stayed;;No
6542-LWGXJ;Joined;;No
5567-GZKQY;Stayed;;No
1222-LRYKO;Stayed;;No
2087-QAREY;Stayed;;No
4423-JWZJN;Stayed;;No
6490-FGZAT;Stayed;;No
7452-FOLON;Stayed;;No
2320-TZRRH;Stayed;;No
4942-VZZOM;Stayed;;No
7502-BNYGS;Stayed;;No
6147-CBCRA;Stayed;;No
6047-SUHPR;Stayed;;No
9752-ZNQUT;Joined;;No
5666-MBJPT;Stayed;;No
7312-XSBAT;Joined;;No
3096-GKWEB;Stayed;;No
2371-JQHZZ;Stayed;;No
0674-GCDXG;Stayed;;No
1121-QSIVB;Stayed;;No
4396-KLSEH;Stayed;;No
2824-MYYBN;Stayed;;No
6345-HOVES;Stayed;;No
8318-LCNBW;Stayed;;No
6469-QJKZW;Stayed;;No
6370-ZVHDV;Stayed;;No
5915-DGNVC;Stayed;;No
6260-XLACS;Stayed;;No
3566-CAAYU;Stayed;;No
4983-CCWMC;Joined;;No
9103-CXVOK;Joined;;No
2896-TBNBE;Stayed;;No
3841-CONLJ;Joined;;No
4475-NVTLU;Stayed;;No
9386-LDCZR;Stayed;;No
9585-KKMFD;Stayed;;No
5399-ZIMKF;Stayed;;No
0336-KXKFK;Stayed;;No
5619-XZZKR;Stayed;;No
3948-FVVRP;Stayed;;No
0983-TATYJ;Stayed;;No
1813-JYWTO;Stayed;;No
6719-OXYBR;Stayed;;No
6476-YHMGA;Stayed;;No
0168-XZKBB;Stayed;;No
3785-NRHYR;Joined;;No
4537-DKTAL;Joined;;No
5602-BVFMK;Stayed;;No
6297-NOOPG;Stayed;;No
8204-TIFGJ;Stayed;;No
8903-XEBGX;Joined;;No
1089-XZWHH;Stayed;;No
2325-WINES;Stayed;;No
6064-ZATLR;Stayed;;No
7824-PANSQ;Stayed;;No
9648-BCHKM;Stayed;;No
2888-ADFAO;Stayed;;No
8707-HOEDG;Stayed;;No
4072-IPYLT;Stayed;;No
7167-PCEYD;Stayed;;No
4936-YPJNK;Stayed;;No
4817-KEQSP;Stayed;;No
6408-WHTEF;Stayed;;No
9251-AWQGT;Stayed;;No
8749-CLJXC;Joined;;No
7989-VCQOH;Stayed;;No
8882-TLVRW;Stayed;;No
3580-GICBM;Stayed;;No
9730-DRTMJ;Stayed;;No
4686-UXDML;Stayed;;No
0932-YIXYU;Stayed;;No
7480-SPLEF;Stayed;;No
7636-XUHWW;Joined;;No
1431-CYWMH;Stayed;;No
6349-JDHQP;Stayed;;No
5847-MXBEO;Stayed;;No
1116-FRYVH;Stayed;;No
9633-XQABV;Joined;;No
1183-CANVH;Stayed;;No
1972-XMUWV;Stayed;;No
8679-LZBMD;Stayed;;No
3407-JMJQQ;Stayed;;No
6252-DFGTK;Stayed;;No
1539-LNKHM;Stayed;;No
8645-KOMJQ;Stayed;;No
0289-IVARM;Stayed;;No
9761-XUJWD;Stayed;;No
4057-FKCZK;Stayed;;No
4291-TPNFG;Stayed;;No
6087-YPWHO;Stayed;;No
3090-QFUVD;Joined;;No
1722-LDZJS;Stayed;;No
1818-ESQMW;Stayed;;No
7401-RUBNK;Stayed;;No
0506-YLVKJ;Stayed;;No
8661-BOYNW;Stayed;;No
4815-GBTCD;Stayed;;No
2805-AUFQN;Stayed;;No
0980-PVMRC;Stayed;;No
7233-DRTRF;Stayed;;No
3873-NFTGI;Stayed;;No
7048-GXDAY;Stayed;;No
8571-ZCMCX;Stayed;;No
1169-WCVAK;Stayed;;No
7129-CAKJW;Stayed;;No
3570-YUEKJ;Stayed;;No
1555-HAPSU;Stayed;;No
8464-EETCQ;Stayed;;No
2419-FSORS;Stayed;;No
8132-YPVBX;Stayed;;No
6754-LZUKA;Stayed;;No
8099-MZPUJ;Stayed;;No
0787-LHDYT;Stayed;;No
0374-IOEGQ;Joined;;No
3197-NNYNB;Stayed;;No
3396-DKDEL;Stayed;;No
1752-OZXFY;Stayed;;No
9066-QRSDU;Stayed;;No
9867-NNXLC;Stayed;;No
5321-NTRKC;Stayed;;No
3161-GETRM;Stayed;;No
0402-OAMEN;Stayed;;No
6933-VLYFX;Stayed;;No
6754-WKSHP;Stayed;;No
5055-MGMGF;Stayed;;No
4641-FROLU;Stayed;;No
2862-JVEOY;Stayed;;No
2969-QWUBZ;Joined;;No
9822-BIIGN;Stayed;;No
1534-OULXE;Stayed;;No
2971-SGAFL;Stayed;;No
2905-KFQUV;Joined;;No
3370-HXOPH;Joined;;No
9391-YZEJW;Stayed;;No
9958-MEKUC;Stayed;;No
0281-CNTZX;Stayed;;No
9114-VEPUF;Stayed;;No
7876-BEUTG;Stayed;;No
2338-BQEZT;Stayed;;No
9873-MNDKV;Stayed;;No
8241-JUIQO;Stayed;;No
2194-IIQOF;Stayed;;No
9631-RXVJM;Stayed;;No
9584-EXCDZ;Stayed;;No
5093-FEGLU;Stayed;;No
2621-UDNLU;Joined;;No
7526-IVLYU;Joined;;No
9214-EKVXR;Joined;;No
3410-MHHUM;Stayed;;No
2122-YWVYA;Stayed;;No
2296-DKZFP;Stayed;;No
8909-BOLNL;Joined;;No
6603-YRDCJ;Stayed;;No
3229-USWAR;Stayed;;No
2138-VFAPZ;Stayed;;No
6131-JLWZM;Stayed;;No
0269-XFESX;Stayed;;No
1709-EJDOX;Stayed;;No
4316-XCSLJ;Stayed;;No
0383-CLDDA;Stayed;;No
2709-UQGNP;Stayed;;No
3549-ZTMNH;Stayed;;No
8033-ATFAS;Stayed;;No
0562-HKHML;Stayed;;No
8277-RVRSV;Stayed;;No
7054-ENNGU;Stayed;;No
1455-HFBXA;Stayed;;No
9402-CXWPL;Stayed;;No
1628-BIZYP;Joined;;No
0082-LDZUE;Joined;;No
5343-SGUBI;Stayed;;No
0856-NAOES;Stayed;;No
1976-AZZPJ;Stayed;;No
6156-UZDLF;Stayed;;No
3099-OONVS;Stayed;;No
9500-WBGRP;Stayed;;No
5183-KLYEM;Stayed;;No
5144-PQCDZ;Stayed;;No
8514-VZHEB;Stayed;;No
6625-IUTTT;Stayed;;No
0068-FIGTF;Stayed;;No
5965-GGPRW;Stayed;;No
8035-PWSEV;Stayed;;No
2236-HILPA;Stayed;;No
1840-BIUOG;Stayed;;No
1356-MKYSK;Stayed;;No
6080-LNESI;Stayed;;No
1830-IPXVJ;Stayed;;No
8398-TBIYD;Stayed;;No
9418-RUKPH;Stayed;;No
4712-AUQZO;Stayed;;No
9711-FJTBX;Stayed;;No
2908-ZTPNF;Stayed;;No
1414-YADCW;Stayed;;No
8756-RDDLT;Stayed;;No
2862-PFNIK;Joined;;No
5816-QVHRX;Stayed;;No
4430-YHXGG;Stayed;;No
6888-SBYAI;Joined;;No
7395-XWZOY;Stayed;;No
7169-YWAMK;Stayed;;No
6859-RKMZJ;Stayed;;No
2729-VNVAP;Stayed;;No
2049-BAFNW;Joined;;No
3842-QTGDL;Stayed;;No
7163-OCEQI;Stayed;;No
9782-LGXMC;Stayed;;No
5975-BAICR;Stayed;;No
4673-KKSLS;Stayed;;No
4853-OITSN;Stayed;;No
9800-OUIGR;Stayed;;No
2324-EFHVG;Stayed;;No
7094-MSZAO;Stayed;;No
6907-CQGPN;Stayed;;No
0780-XNZFN;Stayed;;No
0239-OXEXL;Stayed;;No
2675-IJRGJ;Stayed;;No
7049-GKVZY;Stayed;;No
8577-QSOCG;Stayed;;No
3721-CNZHX;Stayed;;No
0212-ISBBF;Stayed;;No
3585-YNADK;Stayed;;No
1099-GODLO;Joined;;No
6828-HMKWP;Stayed;;No
1472-TNCWL;Stayed;;No
2080-GKCWQ;Joined;;No
2193-SFWQW;Stayed;;No
5656-JAMLX;Stayed;;No
3462-BJQQA;Stayed;;No
0442-TDYUO;Stayed;;No
6733-LRIZX;Stayed;;No
9503-XJUME;Stayed;;No
4367-NHWMM;Joined;;No
3779-OSWCF;Stayed;;No
6736-DHUQI;Stayed;;No
1360-RCYRT;Stayed;;No
2724-FJDYW;Stayed;;No
4451-RWASJ;Stayed;;No
3460-TJBWI;Stayed;;No
5917-HBSDW;Stayed;;No
0956-ACVZC;Stayed;;No
2325-NBPZG;Joined;;No
4482-FTFFX;Stayed;;No
8859-DZTGQ;Stayed;;No
0440-MOGPM;Stayed;;No
0020-JDNXP;Stayed;;No
3752-CQSJI;Stayed;;No
5025-GOOKI;Stayed;;No
2887-JPYLU;Stayed;;No
4770-QAZXN;Stayed;;No
4896-CPRPF;Stayed;;No
9714-EDSUC;Stayed;;No
7353-YOWFP;Stayed;;No
8008-ESFLK;Stayed;;No
3363-EWLGO;Stayed;;No
1689-YQBYY;Stayed;;No
4487-ZYJZK;Stayed;;No
2959-FENLU;Stayed;;No
0708-LGSMF;Stayed;;No
7634-HLQJR;Stayed;;No
0487-RPVUM;Stayed;;No
4079-ULGFR;Stayed;;No
2516-XSJKX;Stayed;;No
0057-QBUQH;Stayed;;No
6599-SFQVE;Stayed;;No
8331-ZXFOE;Stayed;;No
4003-FUSHP;Stayed;;No
0356-ERHVT;Stayed;;No
7325-ENZFI;Stayed;;No
3920-HIHMQ;Stayed;;No
0613-WUXUM;Stayed;;No
4458-KVRBJ;Stayed;;No
1397-XKKWR;Stayed;;No
8097-OMULG;Stayed;;No
6013-BHCAW;Stayed;;No
0401-WDBXM;Stayed;;No
3387-PLKUI;Stayed;;No
6096-EGVTU;Stayed;;No
5081-NWSUP;Stayed;;No
2580-ATZSQ;Stayed;;No
8085-MSNLK;Stayed;;No
9691-HKOVS;Stayed;;No
9881-VCZEP;Stayed;;No
8757-TFHHJ;Joined;;No
5119-KEPFY;Stayed;;No
0916-KNFAJ;Stayed;;No
8319-QBEHW;Stayed;;No
9625-QNLUX;Stayed;;No
4024-CSNBY;Stayed;;No
7110-BDTWG;Stayed;;No
7493-GVFIO;Stayed;;No
0690-SRQID;Stayed;;No
9114-DPSIA;Stayed;;No
4700-UBQMV;Stayed;;No
7711-GQBZC;Stayed;;No
9795-NREXC;Stayed;;No
8573-CGOCC;Stayed;;No
7356-AYNJP;Stayed;;No
6286-SUUWT;Joined;;No
4819-HJPIW;Stayed;;No
8654-DHAOW;Joined;;No
5438-QMDDL;Stayed;;No
9812-GHVRI;Stayed;;No
1228-ZLNBX;Stayed;;No
4226-KKDON;Stayed;;No
3831-YCPUO;Stayed;;No
7445-WMRBW;Stayed;;No
3308-DGHKL;Stayed;;No
9924-JPRMC;Stayed;;No
0080-EMYVY;Stayed;;No
6218-KNUBD;Stayed;;No
7337-CINUD;Stayed;;No
7609-NRNCA;Stayed;;No
0623-EJQEG;Stayed;;No
7153-CHRBV;Stayed;;No
6198-PNNSZ;Stayed;;No
3317-VLGQT;Stayed;;No
4132-POCZS;Stayed;;No
5614-DNZCE;Stayed;;No
3896-RCYYE;Stayed;;No
9638-JIQYA;Joined;;No
3726-TBHQT;Stayed;;No
3190-ITQXP;Stayed;;No
3039-MJSLN;Joined;;No
0178-CIIKR;Joined;;No
5774-QPLTF;Stayed;;No
5010-IPEAQ;Stayed;;No
8990-YOZLV;Stayed;;No
3069-SSVSN;Joined;;No
5222-IMUKT;Stayed;;No
6685-XSHHU;Stayed;;No
8901-UPRHR;Stayed;;No
3845-FXCYS;Joined;;No
5857-XRECV;Joined;;No
0725-CXOTM;Stayed;;No
4343-EJVQB;Stayed;;No
3427-GGZZI;Stayed;;No
3154-CFSZG;Stayed;;No
2220-IAHLS;Joined;;No
4377-VDHYI;Stayed;;No
4937-QPZPO;Stayed;;No
2925-VDZHY;Stayed;;No
6981-TDRFT;Stayed;;No
3413-CSSTH;Stayed;;No
8033-VCZGH;Stayed;;No
0224-NIJLP;Stayed;;No
7542-CYDDM;Stayed;;No
4718-WXBGI;Stayed;;No
5716-LIBJC;Stayed;;No
2868-LLSKM;Stayed;;No
2988-QRAJY;Stayed;;No
0071-NDAFP;Stayed;;No
7328-ZJAJO;Stayed;;No
1090-PYKCI;Stayed;;No
3058-WQDRE;Stayed;;No
2279-AXJJK;Stayed;;No
0909-SELIE;Stayed;;No
3417-TSCIC;Stayed;;No
1042-HFUCW;Stayed;;No
6537-OTKMY;Stayed;;No
8999-EXMNO;Stayed;;No
6725-TPKJO;Stayed;;No
7162-WPHPM;Stayed;;No
1599-MMYRQ;Stayed;;No
8821-KVZKQ;Stayed;;No
6434-TTGJP;Stayed;;No
0042-JVWOJ;Stayed;;No
0130-SXOUN;Stayed;;No
2330-PQGDQ;Stayed;;No
1452-UZOSF;Stayed;;No
2097-YVPKN;Stayed;;No
8597-CTXVJ;Stayed;;No
6631-HMANX;Stayed;;No
9962-BFPDU;Joined;;No
6394-HHHZM;Joined;;No
5995-LFTLE;Stayed;;No
0665-XHDJU;Stayed;;No
8265-HKSOW;Stayed;;No
3544-FBCAS;Stayed;;No
4759-PXTAN;Stayed;;No
7054-DMVAS;Stayed;;No
3428-MMGUB;Stayed;;No
6549-BTYPG;Stayed;;No
7823-JSOAG;Joined;;No
3705-RHRFR;Stayed;;No
9374-YOLBJ;Joined;;No
9074-KGVOX;Stayed;;No
6128-DAFVY;Stayed;;No
9933-QRGTX;Stayed;;No
5066-GFJMM;Joined;;No
2661-GKBTK;Stayed;;No
0458-HEUZG;Stayed;;No
7268-WNTCP;Stayed;;No
0824-VWDPO;Stayed;;No
8409-WQJUX;Stayed;;No
2578-JQPHZ;Stayed;;No
3278-FSIXX;Joined;;No
9746-UGFAC;Stayed;;No
2946-KIQSP;Stayed;;No
0625-AFOHS;Stayed;;No
4636-OLWOE;Stayed;;No
4685-ERGHK;Stayed;;No
0885-HMGPY;Stayed;;No
5003-OKNNK;Stayed;;No
7208-PSIHR;Stayed;;No
4012-ZTHBR;Stayed;;No
0489-WMEMG;Stayed;;No
7435-ZNUYY;Stayed;;No
1354-YZFNB;Stayed;;No
2985-FMWYF;Stayed;;No
2812-ENYMO;Stayed;;No
2717-HVIZY;Stayed;;No
3422-GALYP;Joined;;No
2890-WFBHU;Stayed;;No
0327-WFZSY;Stayed;;No
7977-HXJKU;Stayed;;No
7033-CLAMM;Stayed;;No
0864-FVJNJ;Stayed;;No
7356-IWLFW;Stayed;;No
9541-PWTWO;Stayed;;No
3967-VQOGC;Stayed;;No
6308-CQRBU;Stayed;;No
0186-CAERR;Stayed;;No
3043-SUDUA;Stayed;;No
5442-BHQNG;Joined;;No
2169-RRLFW;Stayed;;No
5872-OEQNH;Stayed;;No
8873-GLDMH;Stayed;;No
5696-JVVQY;Stayed;;No
8946-BFWSG;Stayed;;No
0547-HURJB;Stayed;;No
8845-LWKGE;Stayed;;No
0691-NIKRI;Stayed;;No
5022-JNQEQ;Stayed;;No
3249-VHRIP;Stayed;;No
3736-BLEPA;Stayed;;No
4701-LKOZD;Stayed;;No
6603-QWSPR;Stayed;;No
9921-QFQUL;Stayed;;No
1929-ZCBHE;Stayed;;No
4378-MYPGO;Stayed;;No
4129-LYCOI;Stayed;;No
7798-JVXYM;Stayed;;No
8647-SDTWQ;Stayed;;No
2696-ECXKC;Stayed;;No
2081-KJSQF;Joined;;No
3323-CPBWR;Stayed;;No
3384-CTMSF;Stayed;;No
0902-RFHOF;Stayed;;No
7718-RXDGG;Stayed;;No
1025-FALIX;Stayed;;No
3451-VAWLI;Stayed;;No
3407-QGWLG;Joined;;No
2347-WKKAE;Stayed;;No
8735-DCXNF;Stayed;;No
3214-IYUUQ;Stayed;;No
1936-UAFEH;Stayed;;No
3587-PMCOY;Stayed;;No
1027-LKKQQ;Stayed;;No
7148-XZPHA;Stayed;;No
5309-TAIKL;Stayed;;No
6856-RAURS;Joined;;No
8778-LMWTJ;Stayed;;No
9717-IOAAF;Stayed;;No
2845-KDHVX;Stayed;;No
0848-SOMKO;Stayed;;No
1535-VTJOQ;Stayed;;No
6368-TZZDT;Stayed;;No
0943-ZQPXH;Stayed;;No
1293-BSEUN;Stayed;;No
1302-TPUBN;Stayed;;No
0927-CNGRH;Joined;;No
8608-OZTLB;Stayed;;No
2335-GSODA;Stayed;;No
1952-DVVSW;Stayed;;No
6656-GULJQ;Stayed;;No
9853-JFZDU;Stayed;;No
3777-XROBG;Stayed;;No
6994-FGRHH;Stayed;;No
4000-VGMQP;Stayed;;No
3999-WRNGR;Stayed;;No
3466-RITXD;Stayed;;No
2680-XKKNJ;Stayed;;No
2101-RANCD;Stayed;;No
7921-BEPCI;Stayed;;No
8510-TMWYB;Stayed;;No
3258-ZKPAI;Stayed;;No
1428-IEDPR;Stayed;;No
4450-YOOHP;Stayed;;No
6728-CZFEI;Stayed;;No
3653-NCRDJ;Stayed;;No
6519-ZHPXP;Stayed;;No
3472-QPRCH;Stayed;;No
8224-UAXBZ;Stayed;;No
9610-WCESF;Stayed;;No
2486-WYVVE;Stayed;;No
1422-DGUBX;Stayed;;No
2999-AANRQ;Stayed;;No
8668-KNZTI;Stayed;;No
0480-KYJVA;Stayed;;No
9746-YKGXB;Stayed;;No
3926-YZVVX;Stayed;;No
6000-UKLWI;Stayed;;No
6332-FBZRI;Stayed;;No
2096-XOTMO;Stayed;;No
3266-FTKHB;Stayed;;No
8221-EQDGL;Stayed;;No
2346-LOCWC;Stayed;;No
0298-XACET;Stayed;;No
7560-QJAVJ;Stayed;;No
2995-YWTCD;Stayed;;No
9137-UIYPG;Stayed;;No
2809-ZMYOQ;Stayed;;No
5084-OOVCJ;Stayed;;No
0254-WWRKD;Stayed;;No
7727-SHVZV;Stayed;;No
5339-PXDVH;Stayed;;No
8782-NUUOL;Stayed;;No
7601-WFVZV;Joined;;No
4609-KNNWG;Stayed;;No
9529-OFXHY;Stayed;;No
2669-QVCRG;Stayed;;No
2478-EEWWM;Stayed;;No
9174-IHETN;Stayed;;No
2233-TXSIU;Stayed;;No
9644-UMGQA;Stayed;;No
0419-YAAPX;Stayed;;No
0872-CASZJ;Stayed;;No
8164-OCKUJ;Stayed;;No
3094-JOJAI;Stayed;;No
9494-MRNYX;Stayed;;No
2599-CZABP;Stayed;;No
7945-PRBVF;Stayed;;No
4544-RXFMG;Stayed;;No
0859-YGKFW;Stayed;;No
1150-FTQGN;Stayed;;No
7196-LIWRH;Stayed;;No
5448-VWNAM;Stayed;;No
1177-XZBJL;Stayed;;No
9330-VOFSZ;Stayed;;No
0939-EREMR;Stayed;;No
9389-ACWBI;Stayed;;No
3644-QXEHN;Stayed;;No
2911-IJORQ;Stayed;;No
5921-NGYRH;Stayed;;No
5998-DZLYR;Stayed;;No
3985-HOYPM;Stayed;;No
9548-LERKT;Stayed;;No
6576-FBXOJ;Stayed;;No
4310-KEDTB;Stayed;;No
4062-HBMOS;Stayed;;No
2676-ISHSF;Joined;;No
9236-NDUCW;Stayed;;No
